round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
22, 0.610537, 0.350457, 0.010420, 0.099116, 0.068082, 0.066354, 7.988821, 0.000000, 0.1114 Second
23, 0.637933, 0.424801, 0.015719, 0.118941, 0.081330, 0.092264, 11.241112, 0.000000, 0.1143 Second
24, 0.417166, 0.252498, 0.005463, 0.072707, 0.049946, 0.051055, 6.847183, 0.000000, 0.1185 Second
25, 0.344737, 0.190750, 0.003533, 0.059541, 0.046479, 0.050756, 4.868094, 0.000000, 0.1217 Second
26, 0.609317, 0.634805, 0.025124, 0.127289, 0.077690, 0.071201, 8.299137, 0.000000, 0.1241 Second
27, 0.685866, 0.580843, 0.022851, 0.134515, 0.094628, 0.093095, 10.834169, 0.000000, 0.1324 Second
28, 0.357012, 0.321247, 0.004214, 0.062417, 0.042325, 0.034145, 3.829003, 0.000000, 0.1317 Second
29, 1.225971, 0.819182, 0.086791, 0.180115, 0.090433, 0.074173, 12.342467, 0.000000, 0.1375 Second
30, 0.456302, 0.329264, 0.005813, 0.075008, 0.051740, 0.043703, 7.350829, 0.000000, 0.1399 Second
31, 0.672110, 0.404634, 0.007566, 0.083103, 0.045821, 0.035172, 9.057354, 0.000000, 0.1404 Second
32, 0.188545, 0.361665, 0.003199, 0.051148, 0.025623, 0.019811, 4.522668, 0.000000, 0.1439 Second
33, 1.764096, 0.443065, 0.012531, 0.116593, 0.053032, 0.053728, 9.861635, 0.000000, 0.1543 Second
34, 0.353107, 0.445589, 0.007318, 0.076401, 0.043600, 0.030083, 5.310608, 0.000000, 0.1527 Second
35, 1.294186, 0.505388, 0.016570, 0.127128, 0.071409, 0.062524, 10.686225, 0.000000, 0.1656 Second
36, 0.440991, 0.439819, 0.006872, 0.075553, 0.039947, 0.031268, 5.715711, 0.000000, 0.1629 Second
